,nearest_public_figure_id,econ,dipl,govt,scty,age,sex,study,work,nearest_result_id,date
242,4.0,60.0,15.0,10.0,59.0,Between 36 and 45,F,First Level Master Degree,Public Employee,12.0,2020-09-16
243,4.0,70.0,12.5,20.0,71.0,Between 36 and 45,N,First Level Master Degree,Public Employee,12.0,2020-09-16
244,2.0,55.0,40.0,40.0,72.5,Less than 18,F,Middle School,Student,12.0,2020-09-16
245,4.0,55.0,20.0,37.5,75.0,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
246,4.0,52.5,32.5,40.0,64.0,Between 46 and 55,F,Master's Degree,Public Employee,12.0,2020-09-16
247,5.0,-15.0,20.0,-27.5,-9.5,Between 36 and 45,M,High School,Permanent Employee,27.0,2020-09-16
248,4.0,57.5,17.5,27.5,81.0,Between 26 and 35,M,First Level Master Degree,Permanent Employee,12.0,2020-09-16
249,6.0,62.5,7.5,-10.0,56.5,Between 46 and 55,M,High School,Permanent Employee,12.0,2020-09-16
250,2.0,70.0,45.0,75.0,124.5,Between 36 and 45,M,Master's Degree,Entrepreneur,2.0,2020-09-16
251,4.0,75.0,12.5,20.0,92.5,Between 26 and 35,F,Master's Degree,University Student,12.0,2020-09-16
252,2.0,57.5,5.0,42.5,102.5,Between 26 and 35,F,Master's Degree,Fixed Term Employee,12.0,2020-09-16
253,2.0,52.5,65.0,102.5,112.0,Between 36 and 45,F,Master's Degree,Freelance,14.0,2020-09-16
254,6.0,50.0,-5.0,-25.0,56.5,Between 36 and 45,F,Master's Degree,Freelance,13.0,2020-09-16
255,4.0,52.5,20.0,25.0,88.5,Between 36 and 45,F,First Level Master Degree,Permanent Employee,12.0,2020-09-16
256,5.0,30.0,-30.0,-55.0,3.0,Between 26 and 35,F,Master's Degree,Freelance,16.0,2020-09-16
257,4.0,55.0,17.5,17.5,56.0,Between 26 and 35,F,Master's Degree,Freelance,12.0,2020-09-16
258,2.0,65.0,22.5,40.0,84.5,Between 46 and 55,M,Master's Degree,Fixed Term Employee,12.0,2020-09-16
259,6.0,57.5,-5.0,-7.5,43.5,Between 46 and 55,F,High School,Freelance,12.0,2020-09-16
260,4.0,77.5,10.0,32.5,58.0,Between 36 and 45,M,High School,Entrepreneur,12.0,2020-09-16
261,4.0,62.5,12.5,10.0,86.0,Between 46 and 55,M,High School,Permanent Employee,12.0,2020-09-16
262,5.0,42.5,-10.0,-35.0,24.0,Between 26 and 35,M,High School,University Student,13.0,2020-09-16
263,5.0,35.0,7.5,-37.5,25.5,Between 36 and 45,M,Bachelor's Degree,Public Employee,16.0,2020-09-16
264,4.0,27.5,15.0,17.5,46.0,Between 46 and 55,F,High School,Freelance,19.0,2020-09-16
265,2.0,82.5,-10.0,62.5,113.5,Between 26 and 35,F,Master's Degree,Student,12.0,2020-09-16
266,3.0,12.5,-10.0,-42.5,50.5,Between 26 and 35,M,High School,Entrepreneur,16.0,2020-09-16
267,6.0,72.5,-12.5,-15.0,58.5,Between 18 and 25,M,High School,University Student,12.0,2020-09-16
268,5.0,37.5,-5.0,-55.0,24.0,Between 36 and 45,F,Master's Degree,Permanent Employee,16.0,2020-09-16
269,5.0,20.0,-10.0,-17.5,4.5,Between 46 and 55,F,Middle School,Looking for employment,27.0,2020-09-16
270,5.0,60.0,-25.0,-20.0,19.5,Between 36 and 45,M,High School,I'd rather not answer,13.0,2020-09-16
271,2.0,72.5,32.5,37.5,109.5,Between 26 and 35,M,First Level Master Degree,Permanent Employee,4.0,2020-09-16
272,2.0,60.0,35.0,65.0,82.0,Between 26 and 35,M,High School,Fixed Term Employee,21.0,2020-09-16
273,2.0,45.0,20.0,55.0,82.0,Between 56 and 65,M,I'd rather not answer,Freelance,21.0,2020-09-16
274,2.0,65.0,30.0,55.0,89.5,Between 26 and 35,F,Bachelor's Degree,Freelance,12.0,2020-09-16
275,2.0,67.5,35.0,47.5,102.0,Between 26 and 35,M,Master's Degree,Public Employee,12.0,2020-09-16
276,6.0,80.0,5.0,0.0,22.0,Between 46 and 55,M,High School,I'd rather not answer,12.0,2020-09-16
277,3.0,40.0,-7.5,-30.0,45.0,Between 46 and 55,M,Middle School,Entrepreneur,13.0,2020-09-16
278,4.0,62.5,7.5,30.0,76.0,Between 18 and 25,M,Master's Degree,University Student,12.0,2020-09-16
279,2.0,7.5,30.0,50.0,84.5,Between 18 and 25,M,High School,Student,19.0,2020-09-16
280,6.0,60.0,5.0,-10.0,38.5,Between 36 and 45,M,Bachelor's Degree,Permanent Employee,12.0,2020-09-16
281,2.0,75.0,35.0,40.0,68.5,Between 36 and 45,M,PhD,Fixed Term Employee,12.0,2020-09-16
282,2.0,60.0,35.0,72.5,125.0,Between 26 and 35,M,PhD,Public Employee,14.0,2020-09-16
283,2.0,62.5,7.5,25.0,108.5,Between 26 and 35,F,High School,University Student,12.0,2020-09-16
284,6.0,10.0,30.0,15.0,26.5,Between 46 and 55,M,High School,Fixed Term Employee,28.0,2020-09-16
285,5.0,22.5,-30.0,-47.5,-12.0,Between 36 and 45,M,High School,Permanent Employee,16.0,2020-09-16
286,4.0,62.5,17.5,2.5,69.0,Between 36 and 45,F,First Level Master Degree,I'd rather not answer,12.0,2020-09-16
287,5.0,55.0,-50.0,-115.0,-27.0,Between 56 and 65,M,High School,Retired,10.0,2020-09-16
288,2.0,32.5,45.0,65.0,133.5,Between 18 and 25,M,High School,University Student,22.0,2020-09-16
289,2.0,82.5,15.0,52.5,117.0,Between 26 and 35,F,PhD,Permanent Employee,2.0,2020-09-16
290,3.0,40.0,-12.5,-25.0,41.0,Between 36 and 45,M,High School,Entrepreneur,13.0,2020-09-16
291,5.0,40.0,0.0,-37.5,25.5,Between 18 and 25,F,High School,Student,16.0,2020-09-16
292,4.0,65.0,25.0,-17.5,95.5,Between 26 and 35,F,Master's Degree,Looking for employment,12.0,2020-09-16
293,5.0,40.0,-5.0,-72.5,-36.0,Between 46 and 55,M,Middle School,Entrepreneur,10.0,2020-09-16
294,4.0,42.5,-7.5,12.5,72.0,Between 26 and 35,F,Master's Degree,Permanent Employee,12.0,2020-09-16
295,6.0,32.5,-12.5,7.5,46.0,Between 18 and 25,F,High School,Looking for employment,13.0,2020-09-16
296,5.0,27.5,-45.0,-15.0,8.5,Between 18 and 25,M,High School,Entrepreneur,16.0,2020-09-16
297,2.0,35.0,17.5,57.5,104.5,Between 26 and 35,F,Master's Degree,Freelance,21.0,2020-09-16
298,2.0,62.5,25.0,62.5,64.0,Between 36 and 45,F,Master's Degree,Freelance,12.0,2020-09-16
299,5.0,47.5,-7.5,-35.0,26.5,Between 46 and 55,F,Master's Degree,Looking for employment,13.0,2020-09-16
300,4.0,50.0,-15.0,-10.0,90.5,Between 36 and 45,F,Middle School,Looking for employment,12.0,2020-09-16
301,4.0,50.0,-10.0,10.0,68.5,Between 18 and 25,M,High School,University Student,12.0,2020-09-16
302,5.0,30.0,-20.0,-57.5,-1.0,Between 26 and 35,M,High School,University Student,16.0,2020-09-16
303,5.0,42.5,-32.5,-45.0,-7.0,Between 36 and 45,M,High School,Freelance,16.0,2020-09-16
304,4.0,57.5,12.5,-10.0,78.0,Between 18 and 25,F,High School,I'd rather not answer,12.0,2020-09-16
305,2.0,65.0,47.5,80.0,92.0,Between 56 and 65,M,High School,Entrepreneur,14.0,2020-09-16
306,6.0,57.5,12.5,12.5,39.0,Between 26 and 35,M,Bachelor's Degree,Student,12.0,2020-09-16
307,4.0,52.5,-25.0,-12.5,91.0,Between 26 and 35,F,Bachelor's Degree,Student,12.0,2020-09-16
308,2.0,45.0,55.0,60.0,93.5,Between 26 and 35,F,High School,I'd rather not answer,21.0,2020-09-16
309,2.0,60.0,15.0,20.0,105.0,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
310,2.0,25.0,27.5,90.0,84.5,Less than 18,M,High School,Student,33.0,2020-09-16
311,2.0,85.0,2.5,60.0,119.5,Between 18 and 25,F,Master's Degree,University Student,2.0,2020-09-16
312,4.0,32.5,7.5,5.0,77.5,Between 18 and 25,M,High School,I'd rather not answer,12.0,2020-09-16
313,4.0,12.5,7.5,17.5,52.5,Less than 18,N,Middle School,Student,28.0,2020-09-16
314,6.0,35.0,-17.5,-22.5,56.0,Between 18 and 25,M,High School,University Student,13.0,2020-09-16
315,6.0,37.5,-15.0,-15.0,53.5,Between 36 and 45,M,Master's Degree,Permanent Employee,13.0,2020-09-16
316,2.0,65.0,25.0,30.0,96.0,Between 18 and 25,M,Vocational qualification,Student,12.0,2020-09-16
317,6.0,42.5,7.5,-10.0,46.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2020-09-16
318,4.0,42.5,20.0,32.5,81.0,Between 18 and 25,M,High School,Student,19.0,2020-09-16
319,6.0,45.0,22.5,12.5,38.5,Between 26 and 35,M,Master's Degree,Fixed Term Employee,12.0,2020-09-16
320,6.0,45.0,5.0,-7.5,58.5,Between 26 and 35,F,High School,Permanent Employee,12.0,2020-09-16
321,5.0,40.0,15.0,-17.5,7.5,Between 26 and 35,F,Master's Degree,Looking for employment,13.0,2020-09-16
322,4.0,42.5,25.0,20.0,48.5,Between 36 and 45,M,Bachelor's Degree,Permanent Employee,12.0,2020-09-16
323,2.0,42.5,5.0,32.5,94.5,Between 26 and 35,M,Bachelor's Degree,University Student,12.0,2020-09-16
324,5.0,15.0,-45.0,-105.0,43.0,Between 18 and 25,M,High School,Looking for employment,16.0,2020-09-16
325,2.0,65.0,7.5,35.0,119.5,Between 18 and 25,F,Bachelor's Degree,University Student,12.0,2020-09-16
326,4.0,57.5,7.5,25.0,66.0,Between 26 and 35,F,High School,Permanent Employee,12.0,2020-09-16
327,2.0,42.5,7.5,37.5,97.0,Between 18 and 25,M,Master's Degree,Fixed Term Employee,12.0,2020-09-16
328,6.0,45.0,-50.0,-15.0,72.0,Between 18 and 25,M,I'd rather not answer,Student,13.0,2020-09-16
329,4.0,40.0,-10.0,17.5,58.5,Between 18 and 25,M,High School,Student,12.0,2020-09-16
330,6.0,40.0,10.0,-2.5,35.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2020-09-16
331,5.0,45.0,5.0,-80.0,-12.0,Between 26 and 35,F,High School,Looking for employment,16.0,2020-09-16
332,2.0,57.5,37.5,105.0,149.5,Between 18 and 25,M,Middle School,Student,14.0,2020-09-16
333,6.0,17.5,0.0,-30.0,64.0,Between 18 and 25,M,Middle School,Student,16.0,2020-09-16
334,2.0,50.0,27.5,60.0,93.5,Between 18 and 25,F,Bachelor's Degree,University Student,21.0,2020-09-16
335,6.0,65.0,2.5,-7.5,53.0,Between 26 and 35,F,Bachelor's Degree,University Student,12.0,2020-09-16
336,6.0,67.5,0.0,-2.5,51.5,Between 26 and 35,M,High School,Fixed Term Employee,12.0,2020-09-16
337,6.0,50.0,0.0,-12.5,59.0,Between 26 and 35,F,High School,University Student,12.0,2020-09-16
338,2.0,57.5,25.0,120.0,124.5,Between 18 and 25,M,High School,University Student,14.0,2020-09-16
339,4.0,40.0,0.0,10.0,54.0,Between 18 and 25,M,Master's Degree,University Student,12.0,2020-09-16
340,6.0,32.5,-17.5,10.0,62.0,Between 18 and 25,M,High School,University Student,13.0,2020-09-16
341,2.0,60.0,20.0,70.0,120.5,Between 18 and 25,M,High School,University Student,14.0,2020-09-16
342,3.0,55.0,-5.0,-20.0,28.0,Between 46 and 55,F,Middle School,Looking for employment,13.0,2020-09-16
343,5.0,0.0,0.0,0.0,0.0,Between 18 and 25,M,High School,Freelance,27.0,2020-09-16
344,2.0,42.5,12.5,47.5,92.0,Between 36 and 45,M,Middle School,Retired,19.0,2020-09-16
345,5.0,-40.0,0.0,40.0,-12.0,Between 18 and 25,M,Bachelor's Degree,Freelance,41.0,2020-09-16
346,6.0,52.5,10.0,-20.0,44.0,Between 36 and 45,M,Master's Degree,Permanent Employee,12.0,2020-09-16
347,5.0,40.0,-10.0,-65.0,8.0,Between 46 and 55,F,High School,I'd rather not answer,16.0,2020-09-16
348,5.0,15.0,-25.0,-15.0,-15.0,Between 18 and 25,M,Bachelor's Degree,Permanent Employee,27.0,2020-09-16
349,5.0,35.0,0.0,-50.0,23.0,Between 26 and 35,M,Master's Degree,Permanent Employee,16.0,2020-09-16
350,5.0,-35.0,-42.5,-50.0,-37.0,Between 26 and 35,M,High School,Fixed Term Employee,30.0,2020-09-16
351,6.0,35.0,-17.5,12.5,49.5,Between 26 and 35,M,High School,Permanent Employee,13.0,2020-09-16
352,4.0,62.5,-27.5,-7.5,98.0,Between 46 and 55,M,High School,Permanent Employee,12.0,2020-09-16
353,5.0,-40.0,-57.5,-67.5,-40.5,Between 46 and 55,M,I'd rather not answer,Fixed Term Employee,30.0,2020-09-16
354,2.0,77.5,25.0,35.0,101.0,Between 18 and 25,M,High School,Student,4.0,2020-09-16
355,5.0,50.0,-37.5,-15.0,16.5,Between 18 and 25,N,High School,Student,13.0,2020-09-16
356,3.0,42.5,10.0,-17.5,21.0,Less than 18,M,Middle School,Student,13.0,2020-09-16
357,5.0,17.5,-10.0,-42.5,-3.0,Between 18 and 25,M,High School,Entrepreneur,27.0,2020-09-16
358,3.0,42.5,-5.0,-15.0,37.0,Between 36 and 45,F,I'd rather not answer,I'd rather not answer,13.0,2020-09-16
359,3.0,42.5,10.0,-17.5,21.0,Between 26 and 35,M,Bachelor's Degree,Entrepreneur,13.0,2020-09-16
360,5.0,-5.0,-40.0,-45.0,-9.0,Between 18 and 25,M,High School,Student,31.0,2020-09-16
361,6.0,25.0,0.0,-7.5,51.0,Between 36 and 45,F,Master's Degree,Permanent Employee,28.0,2020-09-16
362,3.0,22.5,-10.0,-32.5,48.0,Between 26 and 35,F,Bachelor's Degree,University Student,16.0,2020-09-16
363,5.0,40.0,-12.5,-37.5,31.0,Between 56 and 65,M,Middle School,Entrepreneur,16.0,2020-09-16
364,5.0,5.0,-10.0,-7.5,16.0,Between 18 and 25,F,High School,I'd rather not answer,27.0,2020-09-16
365,2.0,37.5,45.0,65.0,111.0,Between 26 and 35,F,Bachelor's Degree,University Student,21.0,2020-09-16
366,3.0,32.5,5.0,-12.5,24.0,Between 36 and 45,M,High School,I'd rather not answer,13.0,2020-09-16
367,5.0,27.5,-27.5,-40.0,15.5,Between 46 and 55,M,High School,Public Employee,16.0,2020-09-16
368,4.0,30.0,0.0,27.5,54.5,Between 18 and 25,M,High School,Student,19.0,2020-09-16
369,3.0,57.5,-10.0,-5.0,27.0,Between 26 and 35,F,High School,Looking for employment,13.0,2020-09-16
370,4.0,27.5,7.5,30.0,72.5,Between 36 and 45,N,Master's Degree,I'd rather not answer,19.0,2020-09-16
371,4.0,70.0,35.0,-2.5,98.0,Between 26 and 35,F,Master's Degree,Looking for employment,12.0,2020-09-16
372,4.0,52.5,20.0,17.5,57.5,Between 36 and 45,F,Master's Degree,Freelance,12.0,2020-09-16
373,6.0,45.0,12.5,-12.5,40.0,Between 46 and 55,M,Bachelor's Degree,Fixed Term Employee,12.0,2020-09-16
374,4.0,45.0,2.5,7.5,55.0,Between 36 and 45,F,Master's Degree,Freelance,12.0,2020-09-16
375,5.0,57.5,-15.0,-32.5,20.5,Between 46 and 55,M,High School,Permanent Employee,13.0,2020-09-16
376,2.0,62.5,32.5,95.0,109.5,Between 26 and 35,M,Bachelor's Degree,Permanent Employee,14.0,2020-09-16
377,4.0,42.5,0.0,2.5,63.5,Between 26 and 35,N,I'd rather not answer,I'd rather not answer,12.0,2020-09-16
378,2.0,60.0,30.0,92.5,142.0,Between 18 and 25,M,High School,Permanent Employee,14.0,2020-09-16
379,4.0,45.0,35.0,22.5,51.5,Between 36 and 45,M,Bachelor's Degree,I'd rather not answer,12.0,2020-09-16
380,3.0,55.0,-5.0,-22.5,31.5,Between 56 and 65,M,Master's Degree,Permanent Employee,13.0,2020-09-16
381,6.0,35.0,-5.0,-15.0,46.5,Between 26 and 35,F,Master's Degree,Looking for employment,13.0,2020-09-16
382,2.0,30.0,20.0,32.5,115.0,Between 18 and 25,M,High School,University Student,19.0,2020-09-16
383,6.0,40.0,-22.5,-32.5,65.0,Between 36 and 45,M,PhD,Entrepreneur,13.0,2020-09-16
384,2.0,50.0,17.5,35.0,88.5,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
385,4.0,30.0,10.0,17.5,68.5,Between 18 and 25,F,High School,Looking for employment,19.0,2020-09-16
386,4.0,42.5,-12.5,7.5,73.5,Less than 18,M,Middle School,Student,12.0,2020-09-16
387,3.0,30.0,-20.0,-20.0,38.0,I'd rather not answer,M,High School,Permanent Employee,16.0,2020-09-16
388,6.0,55.0,15.0,-2.5,40.0,Between 46 and 55,F,Master's Degree,Public Employee,12.0,2020-09-16
389,2.0,62.5,35.0,47.5,79.0,Between 36 and 45,F,High School,Fixed Term Employee,12.0,2020-09-16
390,6.0,55.0,-42.5,2.5,53.5,Between 18 and 25,M,High School,Permanent Employee,13.0,2020-09-16
391,4.0,75.0,15.0,32.5,38.5,Between 36 and 45,M,High School,Permanent Employee,12.0,2020-09-16
392,4.0,50.0,-10.0,5.0,70.5,Between 26 and 35,F,Master's Degree,Freelance,12.0,2020-09-16
393,6.0,50.0,20.0,5.0,37.5,Between 56 and 65,M,High School,Permanent Employee,12.0,2020-09-16
394,5.0,10.0,-37.5,-35.0,38.5,Between 26 and 35,M,Master's Degree,Permanent Employee,16.0,2020-09-16
395,4.0,55.0,42.5,15.0,71.0,Between 36 and 45,M,High School,Fixed Term Employee,12.0,2020-09-16
396,6.0,40.0,-30.0,-12.5,50.5,Between 46 and 55,M,High School,Freelance,13.0,2020-09-16
397,2.0,57.5,42.5,17.5,105.0,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
398,6.0,32.5,5.0,15.0,38.5,Between 36 and 45,F,Vocational qualification,Looking for employment,28.0,2020-09-16
399,2.0,37.5,12.5,45.0,88.5,Between 36 and 45,F,Bachelor's Degree,I'd rather not answer,19.0,2020-09-16
400,2.0,60.0,7.5,30.0,91.5,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
401,3.0,2.5,7.5,-2.5,26.0,Between 36 and 45,F,Middle School,Looking for employment,27.0,2020-09-16
402,2.0,42.5,75.0,122.5,132.0,Between 36 and 45,F,Bachelor's Degree,Freelance,14.0,2020-09-16
403,3.0,12.5,-10.0,-15.0,39.5,Between 46 and 55,M,Master's Degree,Permanent Employee,27.0,2020-09-16
404,3.0,30.0,-7.5,-27.5,34.0,Between 46 and 55,N,High School,Permanent Employee,16.0,2020-09-16
405,6.0,15.0,5.0,10.0,52.5,Between 26 and 35,F,PhD,Post-Doc,28.0,2020-09-16
406,6.0,30.0,2.5,-12.5,75.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2020-09-16
407,5.0,17.5,-5.0,-42.5,31.0,Between 36 and 45,M,Vocational qualification,Fixed Term Employee,16.0,2020-09-16
408,3.0,55.0,-12.5,-27.5,47.5,Between 26 and 35,F,High School,Looking for employment,13.0,2020-09-16
409,4.0,30.0,-10.0,12.5,63.5,Between 36 and 45,F,Master's Degree,Permanent Employee,19.0,2020-09-16
410,4.0,55.0,15.0,17.5,61.0,Between 46 and 55,M,High School,Looking for employment,12.0,2020-09-16
411,3.0,12.5,0.0,-5.0,26.0,Between 56 and 65,F,Middle School,Looking for employment,27.0,2020-09-16
412,6.0,22.5,-2.5,7.5,34.5,Between 36 and 45,F,Vocational qualification,Looking for employment,28.0,2020-09-16
413,4.0,55.0,20.0,12.5,45.0,Between 26 and 35,M,Bachelor's Degree,Permanent Employee,12.0,2020-09-16
414,2.0,27.5,0.0,80.0,91.0,Between 26 and 35,N,Master's Degree,I'd rather not answer,19.0,2020-09-16
415,4.0,65.0,0.0,20.0,46.0,Between 56 and 65,F,High School,Entrepreneur,12.0,2020-09-16
416,6.0,37.5,10.0,-2.5,44.0,Between 46 and 55,F,Master's Degree,I'd rather not answer,12.0,2020-09-16
417,4.0,65.0,15.0,42.5,73.5,Between 46 and 55,M,High School,Entrepreneur,12.0,2020-09-16
418,4.0,67.5,17.5,15.0,53.0,Between 26 and 35,F,Master's Degree,I'd rather not answer,12.0,2020-09-16
419,5.0,37.5,-32.5,-75.0,-1.0,Between 26 and 35,M,High School,Permanent Employee,16.0,2020-09-16
420,5.0,5.0,-25.0,17.5,-31.5,Between 36 and 45,M,Bachelor's Degree,Freelance,27.0,2020-09-16
421,4.0,70.0,-7.5,22.5,66.0,Between 46 and 55,F,High School,Permanent Employee,12.0,2020-09-16
422,4.0,42.5,15.0,22.5,64.0,Between 36 and 45,F,First Level Master Degree,I'd rather not answer,12.0,2020-09-16
423,2.0,87.5,47.5,92.5,114.5,Between 36 and 45,F,Master's Degree,Freelance,2.0,2020-09-16
424,2.0,45.0,42.5,62.5,102.5,Between 46 and 55,F,Master's Degree,Public Employee,21.0,2020-09-16
425,2.0,50.0,15.0,37.5,116.0,Between 18 and 25,M,Bachelor's Degree,Fixed Term Employee,12.0,2020-09-16
426,4.0,77.5,5.0,-12.5,76.0,Between 36 and 45,M,High School,Permanent Employee,12.0,2020-09-16
427,6.0,70.0,25.0,-12.5,50.5,Between 26 and 35,F,Master's Degree,Permanent Employee,12.0,2020-09-16
428,6.0,35.0,-17.5,-12.5,49.5,Between 36 and 45,M,High School,I'd rather not answer,13.0,2020-09-16
429,2.0,70.0,20.0,50.0,122.0,Between 46 and 55,M,Master's Degree,Freelance,12.0,2020-09-16
430,4.0,72.5,5.0,15.0,96.0,More than 65,F,Master's Degree,Retired,12.0,2020-09-16
431,5.0,25.0,-15.0,-40.0,21.5,Between 46 and 55,F,I'd rather not answer,I'd rather not answer,16.0,2020-09-16
432,4.0,35.0,15.0,15.0,90.0,Between 46 and 55,F,Master's Degree,Public Employee,19.0,2020-09-16
433,2.0,47.5,22.5,55.0,89.5,Between 26 and 35,M,Bachelor's Degree,Permanent Employee,21.0,2020-09-16
434,3.0,47.5,7.5,-25.0,35.0,Between 36 and 45,F,Master's Degree,Looking for employment,13.0,2020-09-16
435,2.0,50.0,37.5,52.5,108.5,Between 36 and 45,M,Master's Degree,Fixed Term Employee,21.0,2020-09-16
436,2.0,67.5,30.0,25.0,94.5,Between 26 and 35,M,Master's Degree,Permanent Employee,12.0,2020-09-16
437,2.0,65.0,80.0,87.5,100.0,Between 26 and 35,F,High School,University Student,14.0,2020-09-16
438,4.0,12.5,17.5,50.0,70.0,Less than 18,F,Middle School,Student,19.0,2020-09-16
439,2.0,72.5,17.5,27.5,110.0,Between 36 and 45,M,First Level Master Degree,Freelance,12.0,2020-09-16
440,2.0,75.0,45.0,75.0,117.0,Between 18 and 25,M,High School,University Student,2.0,2020-09-16
441,6.0,42.5,17.5,0.0,54.0,Between 36 and 45,F,First Level Master Degree,Freelance,12.0,2020-09-16
442,5.0,22.5,5.0,-10.0,4.0,Between 46 and 55,M,High School,Public Employee,27.0,2020-09-16
443,6.0,55.0,25.0,-7.5,30.0,Between 36 and 45,F,High School,Permanent Employee,12.0,2020-09-16
444,6.0,50.0,2.5,-5.0,56.0,Between 46 and 55,M,Master's Degree,Permanent Employee,12.0,2020-09-16
445,5.0,42.5,-40.0,-60.0,-14.5,Between 26 and 35,F,High School,I'd rather not answer,10.0,2020-09-16
446,4.0,62.5,5.0,25.0,91.0,Between 46 and 55,F,Master's Degree,Freelance,12.0,2020-09-16
447,2.0,77.5,62.5,85.0,124.5,Between 26 and 35,F,Bachelor's Degree,Looking for employment,2.0,2020-09-16
448,2.0,40.0,15.0,67.5,77.0,Between 26 and 35,M,Bachelor's Degree,Entrepreneur,19.0,2020-09-16
449,4.0,52.5,12.5,30.0,74.0,Between 26 and 35,M,High School,Entrepreneur,12.0,2020-09-16
450,2.0,22.5,45.0,50.0,81.5,Between 36 and 45,F,First Level Master Degree,Freelance,21.0,2020-09-16
451,5.0,15.0,-12.5,-35.0,6.5,Between 36 and 45,M,Master's Degree,Freelance,27.0,2020-09-16
452,4.0,30.0,20.0,27.5,40.0,Between 46 and 55,F,High School,University Student,19.0,2020-09-16
453,3.0,67.5,0.0,-32.5,40.5,Between 36 and 45,F,High School,Permanent Employee,13.0,2020-09-16
454,5.0,45.0,5.0,-47.5,-11.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2020-09-16
455,2.0,60.0,15.0,57.5,74.5,Between 36 and 45,M,High School,Permanent Employee,12.0,2020-09-16
456,4.0,12.5,30.0,40.0,64.0,Between 36 and 45,F,First Level Master Degree,Permanent Employee,19.0,2020-09-16
457,6.0,72.5,-5.0,-15.0,69.5,Between 46 and 55,M,High School,I'd rather not answer,12.0,2020-09-16
458,3.0,42.5,10.0,-17.5,21.0,Between 46 and 55,F,High School,Looking for employment,13.0,2020-09-16
459,2.0,72.5,0.0,50.0,93.5,Between 26 and 35,F,First Level Master Degree,Permanent Employee,12.0,2020-09-16
460,4.0,37.5,20.0,30.0,82.5,Between 26 and 35,F,Bachelor's Degree,I'd rather not answer,19.0,2020-09-16
461,4.0,50.0,10.0,0.0,61.5,Between 46 and 55,M,High School,Permanent Employee,12.0,2020-09-16
462,4.0,37.5,-12.5,5.0,71.5,Between 36 and 45,M,High School,Permanent Employee,12.0,2020-09-16
463,2.0,62.5,32.5,42.5,100.0,Between 36 and 45,M,Master's Degree,Permanent Employee,12.0,2020-09-16
464,5.0,45.0,20.0,-20.0,6.5,Between 56 and 65,F,Master's Degree,Permanent Employee,13.0,2020-09-16
465,5.0,30.0,-20.0,-50.0,25.5,Between 36 and 45,F,High School,Permanent Employee,16.0,2020-09-16
466,5.0,50.0,17.5,-7.5,-24.5,Between 36 and 45,F,Bachelor's Degree,Permanent Employee,20.0,2020-09-16
467,6.0,62.5,5.0,-25.0,69.0,Between 18 and 25,F,High School,University Student,12.0,2020-09-16
468,4.0,57.5,7.5,30.0,61.0,Between 26 and 35,F,Bachelor's Degree,I'd rather not answer,12.0,2020-09-16
